Numero de documentos del corpus:6152
Numero de palabras del corpus:86287
Palabra:_ Frec:297 LogProb:-8.483721112678978
Palabra:wolves Frec:2 LogProb:-15.117927132419982
Palabra:wom Frec:2 LogProb:-15.117927132419982
Palabra:woman Frec:30 LogProb:-11.748693322754264
Palabra:womb Frec:2 LogProb:-15.117927132419982
Palabra:womem Frec:1 LogProb:-15.70288963314114
Palabra:women Frec:34 LogProb:-11.573606616196173
Palabra:womengirls Frec:1 LogProb:-15.70288963314114
Palabra:womens Frec:21 LogProb:-12.243458014503844
Palabra:won Frec:30 LogProb:-11.748693322754264
Palabra:wonder Frec:16 LogProb:-12.6154267918908
Palabra:wonderful Frec:6 LogProb:-13.895534711083537
Palabra:wonderfully Frec:1 LogProb:-15.70288963314114
Palabra:wondering Frec:2 LogProb:-15.117927132419982
Palabra:wonderkid Frec:1 LogProb:-15.70288963314114
Palabra:wonders Frec:1 LogProb:-15.70288963314114
Palabra:wont Frec:5 LogProb:-14.117927132419982
Palabra:wood Frec:3 LogProb:-14.70288963314114
Palabra:wooden Frec:2 LogProb:-15.117927132419982
Palabra:woodland Frec:1 LogProb:-15.70288963314114
Palabra:wook Frec:1 LogProb:-15.70288963314114
Palabra:wooooooo Frec:1 LogProb:-15.70288963314114
Palabra:woqwa Frec:1 LogProb:-15.70288963314114
Palabra:word Frec:11 LogProb:-13.117927132419982
Palabra:wordk Frec:1 LogProb:-15.70288963314114
Palabra:wordoftheday Frec:1 LogProb:-15.70288963314114
Palabra:words Frec:25 LogProb:-12.002449915000046
Palabra:work Frec:72 LogProb:-10.513065074261123
Palabra:worked Frec:6 LogProb:-13.895534711083537
Palabra:worker Frec:2 LogProb:-15.117927132419982
Palabra:workers Frec:5 LogProb:-14.117927132419982
Palabra:working Frec:11 LogProb:-13.117927132419982
Palabra:workout Frec:4 LogProb:-14.380961538253777
Palabra:workplace Frec:3 LogProb:-14.70288963314114
Palabra:works Frec:5 LogProb:-14.117927132419982
Palabra:workspace Frec:1 LogProb:-15.70288963314114
Palabra:world Frec:77 LogProb:-10.417487414278892
Palabra:worldnews Frec:1 LogProb:-15.70288963314114
Palabra:worldoil Frec:2 LogProb:-15.117927132419982
Palabra:worldpay Frec:1 LogProb:-15.70288963314114
Palabra:worlds Frec:10 LogProb:-13.243458014503844
Palabra:worldwide Frec:2 LogProb:-15.117927132419982
Palabra:worm Frec:1 LogProb:-15.70288963314114
Palabra:wormhole Frec:1 LogProb:-15.70288963314114
Palabra:wormwood Frec:1 LogProb:-15.70288963314114
Palabra:worn Frec:2 LogProb:-15.117927132419982
Palabra:worried Frec:2 LogProb:-15.117927132419982
Palabra:worries Frec:2 LogProb:-15.117927132419982
Palabra:worry Frec:10 LogProb:-13.243458014503844
Palabra:worrying Frec:2 LogProb:-15.117927132419982
Palabra:worse Frec:11 LogProb:-13.117927132419982
Palabra:worseits Frec:1 LogProb:-15.70288963314114
Palabra:worst Frec:13 LogProb:-12.895534711083537
Palabra:worstsummerjob Frec:3 LogProb:-14.70288963314114
Palabra:worth Frec:10 LogProb:-13.243458014503844
Palabra:worthless Frec:1 LogProb:-15.70288963314114
Palabra:would Frec:151 LogProb:-9.454962119697553
Palabra:woulda Frec:1 LogProb:-15.70288963314114
Palabra:wouldn Frec:14 LogProb:-12.79599903753262
Palabra:wouldnt Frec:1 LogProb:-15.70288963314114
Palabra:wound Frec:2 LogProb:-15.117927132419982
Palabra:wounded Frec:15 LogProb:-12.70288963314114
Palabra:wounds Frec:35 LogProb:-11.532964631698826
Palabra:wow Frec:25 LogProb:-12.002449915000046
Palabra:wowo Frec:1 LogProb:-15.70288963314114
Palabra:wowzyg Frec:1 LogProb:-15.70288963314114
Palabra:wp Frec:1 LogProb:-15.70288963314114
Palabra:wpri Frec:2 LogProb:-15.117927132419982
Palabra:wpt Frec:2 LogProb:-15.117927132419982
Palabra:wptyqkp Frec:1 LogProb:-15.70288963314114
Palabra:wqj Frec:1 LogProb:-15.70288963314114
Palabra:wqlobooy Frec:1 LogProb:-15.70288963314114
Palabra:wqpcekg Frec:1 LogProb:-15.70288963314114
Palabra:wqqyas Frec:1 LogProb:-15.70288963314114
Palabra:wqvbr Frec:1 LogProb:-15.70288963314114
Palabra:wr Frec:2 LogProb:-15.117927132419982
Palabra:wrap Frec:1 LogProb:-15.70288963314114
Palabra:wrapped Frec:2 LogProb:-15.117927132419982
Palabra:wrapup Frec:3 LogProb:-14.70288963314114
Palabra:wravnzq Frec:1 LogProb:-15.70288963314114
Palabra:wreck Frec:56 LogProb:-10.869999618976397
Palabra:wreckage Frec:1 LogProb:-15.70288963314114
Palabra:wrecked Frec:42 LogProb:-11.276624878439042
Palabra:wrestler Frec:1 LogProb:-15.70288963314114
Palabra:wrestling Frec:2 LogProb:-15.117927132419982
Palabra:wrgtn Frec:1 LogProb:-15.70288963314114
Palabra:wrinkled Frec:1 LogProb:-15.70288963314114
Palabra:wrist Frec:2 LogProb:-15.117927132419982
Palabra:wristband Frec:2 LogProb:-15.117927132419982
Palabra:write Frec:8 LogProb:-13.532964631698828
Palabra:writer Frec:5 LogProb:-14.117927132419982
Palabra:writers Frec:2 LogProb:-15.117927132419982
Palabra:writerslife Frec:1 LogProb:-15.70288963314114
Palabra:writes Frec:1 LogProb:-15.70288963314114
Palabra:writing Frec:10 LogProb:-13.243458014503844
Palabra:written Frec:6 LogProb:-13.895534711083537
Palabra:wrked Frec:1 LogProb:-15.70288963314114
Palabra:wrong Frec:22 LogProb:-12.179327677084128
Palabra:wrongperson Frec:1 LogProb:-15.70288963314114
Palabra:wrote Frec:2 LogProb:-15.117927132419982
Palabra:wrought Frec:1 LogProb:-15.70288963314114
Palabra:wrp Frec:1 LogProb:-15.70288963314114
Palabra:wrvyzfkv Frec:1 LogProb:-15.70288963314114
Palabra:ws Frec:2 LogProb:-15.117927132419982
Palabra:wsauk Frec:1 LogProb:-15.70288963314114
Palabra:wsea Frec:1 LogProb:-15.70288963314114
Palabra:wseptxga Frec:1 LogProb:-15.70288963314114
Palabra:wsi Frec:1 LogProb:-15.70288963314114
Palabra:wsjthinktank Frec:1 LogProb:-15.70288963314114
Palabra:wsu Frec:1 LogProb:-15.70288963314114
Palabra:wsvr Frec:1 LogProb:-15.70288963314114
Palabra:wsx Frec:1 LogProb:-15.70288963314114
Palabra:wtf Frec:8 LogProb:-13.532964631698828
Palabra:wthx Frec:1 LogProb:-15.70288963314114
Palabra:wtjys Frec:1 LogProb:-15.70288963314114
Palabra:wtl Frec:1 LogProb:-15.70288963314114
Palabra:wud Frec:1 LogProb:-15.70288963314114
Palabra:wuppat Frec:1 LogProb:-15.70288963314114
Palabra:wur Frec:1 LogProb:-15.70288963314114
Palabra:wut Frec:1 LogProb:-15.70288963314114
Palabra:wvi Frec:1 LogProb:-15.70288963314114
Palabra:wvqkgbbi Frec:1 LogProb:-15.70288963314114
Palabra:wvsclicx Frec:1 LogProb:-15.70288963314114
Palabra:ww Frec:9 LogProb:-13.380961538253777
Palabra:wwa Frec:1 LogProb:-15.70288963314114
Palabra:wwe Frec:3 LogProb:-14.70288963314114
Palabra:wwi Frec:3 LogProb:-14.70288963314114
Palabra:wwii Frec:6 LogProb:-13.895534711083537
Palabra:wwwcn Frec:1 LogProb:-15.70288963314114
Palabra:wxhe Frec:1 LogProb:-15.70288963314114
Palabra:wxhu Frec:1 LogProb:-15.70288963314114
Palabra:wxia Frec:1 LogProb:-15.70288963314114
Palabra:wxicorl Frec:1 LogProb:-15.70288963314114
Palabra:wxiditjh Frec:1 LogProb:-15.70288963314114
Palabra:wxk Frec:1 LogProb:-15.70288963314114
Palabra:wxqcp Frec:1 LogProb:-15.70288963314114
Palabra:wxweu Frec:1 LogProb:-15.70288963314114
Palabra:wy Frec:1 LogProb:-15.70288963314114
Palabra:wyou Frec:1 LogProb:-15.70288963314114
Palabra:wyrmwood Frec:1 LogProb:-15.70288963314114
Palabra:wyw Frec:1 LogProb:-15.70288963314114
Palabra:wzbt Frec:1 LogProb:-15.70288963314114
Palabra:wzc Frec:1 LogProb:-15.70288963314114
Palabra:wzk Frec:1 LogProb:-15.70288963314114
Palabra:wzt Frec:1 LogProb:-15.70288963314114
Palabra:wztz Frec:1 LogProb:-15.70288963314114
Palabra:wzv Frec:1 LogProb:-15.70288963314114
Palabra:wzwvput Frec:1 LogProb:-15.70288963314114
Palabra:x Frec:100 LogProb:-10.044678150389345
Palabra:xabwtz Frec:1 LogProb:-15.70288963314114
Palabra:xaen Frec:1 LogProb:-15.70288963314114
Palabra:xaki Frec:1 LogProb:-15.70288963314114
Palabra:xakt Frec:1 LogProb:-15.70288963314114
Palabra:xalg Frec:1 LogProb:-15.70288963314114
Palabra:xaluh Frec:1 LogProb:-15.70288963314114
Palabra:xavier Frec:1 LogProb:-15.70288963314114
Palabra:xb Frec:2 LogProb:-15.117927132419982
Palabra:xbjrhnbi Frec:1 LogProb:-15.70288963314114
Palabra:xbox Frec:8 LogProb:-13.532964631698828
Palabra:xboxone Frec:1 LogProb:-15.70288963314114
Palabra:xbv Frec:1 LogProb:-15.70288963314114
Palabra:xc Frec:2 LogProb:-15.117927132419982
Palabra:xcax Frec:1 LogProb:-15.70288963314114
Palabra:xch Frec:1 LogProb:-15.70288963314114
Palabra:xcom Frec:1 LogProb:-15.70288963314114
Palabra:xcragy Frec:1 LogProb:-15.70288963314114
Palabra:xctmp Frec:1 LogProb:-15.70288963314114
Palabra:xcxenrd Frec:1 LogProb:-15.70288963314114
Palabra:xd Frec:15 LogProb:-12.70288963314114
Palabra:xdlec Frec:1 LogProb:-15.70288963314114
Palabra:xekgx Frec:1 LogProb:-15.70288963314114
Palabra:xekstrin Frec:1 LogProb:-15.70288963314114
Palabra:xf Frec:1 LogProb:-15.70288963314114
Palabra:xfactor Frec:1 LogProb:-15.70288963314114
Palabra:xfz Frec:1 LogProb:-15.70288963314114
Palabra:xghb Frec:1 LogProb:-15.70288963314114
Palabra:xh Frec:1 LogProb:-15.70288963314114
Palabra:xhc Frec:1 LogProb:-15.70288963314114
Palabra:xheos Frec:1 LogProb:-15.70288963314114
Palabra:xhizprad Frec:1 LogProb:-15.70288963314114
Palabra:xho Frec:1 LogProb:-15.70288963314114
Palabra:xhr Frec:1 LogProb:-15.70288963314114
Palabra:xi Frec:1 LogProb:-15.70288963314114
Palabra:xifj Frec:1 LogProb:-15.70288963314114
Palabra:xigcen Frec:1 LogProb:-15.70288963314114
Palabra:xjj Frec:1 LogProb:-15.70288963314114
Palabra:xk Frec:4 LogProb:-14.380961538253777
Palabra:xkdrx Frec:1 LogProb:-15.70288963314114
Palabra:xkil Frec:1 LogProb:-15.70288963314114
Palabra:xknpqmnj Frec:1 LogProb:-15.70288963314114
Palabra:xl Frec:4 LogProb:-14.380961538253777
Palabra:xleak Frec:3 LogProb:-14.70288963314114
Palabra:xlgo Frec:1 LogProb:-15.70288963314114
Palabra:xlxmkoyq Frec:1 LogProb:-15.70288963314114
Palabra:xm Frec:2 LogProb:-15.117927132419982
Palabra:xmmc Frec:1 LogProb:-15.70288963314114
Palabra:xmwte Frec:1 LogProb:-15.70288963314114
Palabra:xmyi Frec:1 LogProb:-15.70288963314114
Palabra:xn Frec:1 LogProb:-15.70288963314114
Palabra:xnecd Frec:1 LogProb:-15.70288963314114
Palabra:xngw Frec:1 LogProb:-15.70288963314114
Palabra:xnj Frec:1 LogProb:-15.70288963314114
Palabra:xnpc Frec:1 LogProb:-15.70288963314114
Palabra:xnplio Frec:1 LogProb:-15.70288963314114
Palabra:xnznqb Frec:1 LogProb:-15.70288963314114
Palabra:xo Frec:1 LogProb:-15.70288963314114
Palabra:xobyua Frec:1 LogProb:-15.70288963314114
Palabra:xohnb Frec:1 LogProb:-15.70288963314114
Palabra:xovp Frec:1 LogProb:-15.70288963314114
Palabra:xowli Frec:1 LogProb:-15.70288963314114
Palabra:xoxo Frec:2 LogProb:-15.117927132419982
Palabra:xoxoxxxooo Frec:1 LogProb:-15.70288963314114
Palabra:xp Frec:3 LogProb:-14.70288963314114
Palabra:xpbkaq Frec:1 LogProb:-15.70288963314114
Palabra:xpshy Frec:1 LogProb:-15.70288963314114
Palabra:xqm Frec:1 LogProb:-15.70288963314114
Palabra:xqu Frec:1 LogProb:-15.70288963314114
Palabra:xr Frec:2 LogProb:-15.117927132419982
Palabra:xrwn Frec:1 LogProb:-15.70288963314114
Palabra:xs Frec:2 LogProb:-15.117927132419982
Palabra:xshanemichaelsx Frec:1 LogProb:-15.70288963314114
Palabra:xsnvj Frec:1 LogProb:-15.70288963314114
Palabra:xtkakm Frec:1 LogProb:-15.70288963314114
Palabra:xu Frec:2 LogProb:-15.117927132419982
Palabra:xumtoeke Frec:1 LogProb:-15.70288963314114
Palabra:xun Frec:1 LogProb:-15.70288963314114
Palabra:xunj Frec:1 LogProb:-15.70288963314114
Palabra:xuskak Frec:1 LogProb:-15.70288963314114
Palabra:xv Frec:3 LogProb:-14.70288963314114
Palabra:xvii Frec:2 LogProb:-15.117927132419982
Palabra:xvs Frec:1 LogProb:-15.70288963314114
Palabra:xvtlp Frec:1 LogProb:-15.70288963314114
Palabra:xvuvp Frec:1 LogProb:-15.70288963314114
Palabra:xvzyqjd Frec:1 LogProb:-15.70288963314114
Palabra:xw Frec:3 LogProb:-14.70288963314114
Palabra:xwdnvb Frec:1 LogProb:-15.70288963314114
Palabra:xxhjesc Frec:1 LogProb:-15.70288963314114
Palabra:xxx Frec:3 LogProb:-14.70288963314114
Palabra:xy Frec:2 LogProb:-15.117927132419982
Palabra:xydz Frec:1 LogProb:-15.70288963314114
Palabra:xyg Frec:1 LogProb:-15.70288963314114
Palabra:xyhr Frec:1 LogProb:-15.70288963314114
Palabra:xykecrzr Frec:1 LogProb:-15.70288963314114
Palabra:xz Frec:2 LogProb:-15.117927132419982
Palabra:y Frec:55 LogProb:-10.895534711083535
Palabra:ya Frec:14 LogProb:-12.79599903753262
Palabra:yaaasss Frec:1 LogProb:-15.70288963314114
Palabra:yab Frec:1 LogProb:-15.70288963314114
Palabra:yag Frec:1 LogProb:-15.70288963314114
Palabra:yahistorical Frec:1 LogProb:-15.70288963314114
Palabra:yahoo Frec:4 LogProb:-14.380961538253777
Palabra:yakub Frec:1 LogProb:-15.70288963314114
Palabra:yal Frec:1 LogProb:-15.70288963314114
Palabra:yall Frec:4 LogProb:-14.380961538253777
Palabra:yankees Frec:2 LogProb:-15.117927132419982
Palabra:yard Frec:1 LogProb:-15.70288963314114
Palabra:yav Frec:1 LogProb:-15.70288963314114
Palabra:yawg Frec:1 LogProb:-15.70288963314114
Palabra:yay Frec:6 LogProb:-13.895534711083537
Palabra:yayj Frec:1 LogProb:-15.70288963314114
Palabra:yb Frec:2 LogProb:-15.117927132419982
Palabra:ybjae Frec:1 LogProb:-15.70288963314114
Palabra:ybrk Frec:1 LogProb:-15.70288963314114
Palabra:ybysod Frec:1 LogProb:-15.70288963314114
Palabra:yc Frec:2 LogProb:-15.117927132419982
Palabra:yd Frec:6 LogProb:-13.895534711083537
Palabra:yda Frec:2 LogProb:-15.117927132419982
Palabra:ydfrwdq Frec:1 LogProb:-15.70288963314114
Palabra:yds Frec:1 LogProb:-15.70288963314114
Palabra:ye Frec:4 LogProb:-14.380961538253777
Palabra:yea Frec:3 LogProb:-14.70288963314114
Palabra:yeaahh Frec:1 LogProb:-15.70288963314114
Palabra:yeah Frec:25 LogProb:-12.002449915000046
Palabra:yeahs Frec:1 LogProb:-15.70288963314114
Palabra:year Frec:59 LogProb:-10.79599903753262
Palabra:years Frec:34 LogProb:-11.573606616196173
Palabra:yeat Frec:1 LogProb:-15.70288963314114
Palabra:yee Frec:1 LogProb:-15.70288963314114
Palabra:yeeessss Frec:1 LogProb:-15.70288963314114
Palabra:yeh Frec:1 LogProb:-15.70288963314114
Palabra:yell Frec:1 LogProb:-15.70288963314114
Palabra:yelled Frec:1 LogProb:-15.70288963314114
Palabra:yelling Frec:1 LogProb:-15.70288963314114
Palabra:yellow Frec:2 LogProb:-15.117927132419982
Palabra:yellows Frec:1 LogProb:-15.70288963314114
Palabra:yelp Frec:1 LogProb:-15.70288963314114
Palabra:yep Frec:1 LogProb:-15.70288963314114
Palabra:yer Frec:1 LogProb:-15.70288963314114
Palabra:yes Frec:32 LogProb:-11.658495513782686
Palabra:yessss Frec:1 LogProb:-15.70288963314114
Palabra:yessum Frec:1 LogProb:-15.70288963314114
Palabra:yesterday Frec:11 LogProb:-13.117927132419982
Palabra:yesterdays Frec:1 LogProb:-15.70288963314114
Palabra:yet Frec:31 LogProb:-11.70288963314114
Palabra:yeyeulala Frec:1 LogProb:-15.70288963314114
Palabra:yf Frec:1 LogProb:-15.70288963314114
Palabra:yfe Frec:1 LogProb:-15.70288963314114
Palabra:yffyb Frec:1 LogProb:-15.70288963314114
Palabra:yfmp Frec:1 LogProb:-15.70288963314114
Palabra:yfvo Frec:1 LogProb:-15.70288963314114
Palabra:ygf Frec:1 LogProb:-15.70288963314114
Palabra:ygn Frec:1 LogProb:-15.70288963314114
Palabra:ygrl Frec:1 LogProb:-15.70288963314114
Palabra:yh Frec:2 LogProb:-15.117927132419982
Palabra:yhngsjlg Frec:1 LogProb:-15.70288963314114
Palabra:yi Frec:3 LogProb:-14.70288963314114
Palabra:yiayplan Frec:2 LogProb:-15.117927132419982
Palabra:yip Frec:1 LogProb:-15.70288963314114
Palabra:yiraneuni Frec:1 LogProb:-15.70288963314114
Palabra:yiz Frec:1 LogProb:-15.70288963314114
Palabra:yjfz Frec:1 LogProb:-15.70288963314114
Palabra:yjl Frec:1 LogProb:-15.70288963314114
Palabra:yjy Frec:1 LogProb:-15.70288963314114
Palabra:ykelquiban Frec:1 LogProb:-15.70288963314114
Palabra:ykrs Frec:1 LogProb:-15.70288963314114
Palabra:yksdg Frec:1 LogProb:-15.70288963314114
Palabra:ylmpj Frec:1 LogProb:-15.70288963314114
Palabra:ylp Frec:1 LogProb:-15.70288963314114
Palabra:ym Frec:1 LogProb:-15.70288963314114
Palabra:yn Frec:1 LogProb:-15.70288963314114
Palabra:ynb Frec:1 LogProb:-15.70288963314114
Palabra:ynk Frec:1 LogProb:-15.70288963314114
Palabra:ynqr Frec:1 LogProb:-15.70288963314114
Palabra:yo Frec:13 LogProb:-12.895534711083537
Palabra:yoenis Frec:1 LogProb:-15.70288963314114
Palabra:yoga Frec:1 LogProb:-15.70288963314114
Palabra:yogurt Frec:1 LogProb:-15.70288963314114
Palabra:yoh Frec:1 LogProb:-15.70288963314114
Palabra:yolk Frec:1 LogProb:-15.70288963314114
Palabra:york Frec:6 LogProb:-13.895534711083537
Palabra:yorker Frec:2 LogProb:-15.117927132419982
Palabra:yorkshire Frec:1 LogProb:-15.70288963314114
Palabra:yosemite Frec:1 LogProb:-15.70288963314114
Palabra:yosjwx Frec:1 LogProb:-15.70288963314114
Palabra:you Frec:1003 LogProb:-6.731346079190367
Palabra:youcantsitwithus Frec:1 LogProb:-15.70288963314114
Palabra:youd Frec:1 LogProb:-15.70288963314114
Palabra:youku Frec:1 LogProb:-15.70288963314114
Palabra:young Frec:15 LogProb:-12.70288963314114
Palabra:youngins Frec:1 LogProb:-15.70288963314114
Palabra:your Frec:333 LogProb:-8.319185340667087
Palabra:youre Frec:2 LogProb:-15.117927132419982
Palabra:yours Frec:30 LogProb:-11.748693322754264
Palabra:yourself Frec:26 LogProb:-11.948002130977672
Palabra:yourselves Frec:1 LogProb:-15.70288963314114
Palabra:youth Frec:4 LogProb:-14.380961538253777
Palabra:youtube Frec:15 LogProb:-12.70288963314114
Palabra:youuu Frec:1 LogProb:-15.70288963314114
Palabra:yp Frec:1 LogProb:-15.70288963314114
Palabra:ypn Frec:1 LogProb:-15.70288963314114
Palabra:ypsj Frec:1 LogProb:-15.70288963314114
Palabra:ypwzur Frec:1 LogProb:-15.70288963314114
Palabra:yq Frec:1 LogProb:-15.70288963314114
Palabra:yqpbe Frec:1 LogProb:-15.70288963314114
Palabra:yqru Frec:1 LogProb:-15.70288963314114
Palabra:yr Frec:6 LogProb:-13.895534711083537
Palabra:yrme Frec:1 LogProb:-15.70288963314114
Palabra:yrs Frec:2 LogProb:-15.117927132419982
Palabra:ysttyco Frec:1 LogProb:-15.70288963314114
Palabra:ysycn Frec:1 LogProb:-15.70288963314114
Palabra:ytaw Frec:1 LogProb:-15.70288963314114
Palabra:ytejl Frec:1 LogProb:-15.70288963314114
Palabra:ytfh Frec:1 LogProb:-15.70288963314114
Palabra:ytnwc Frec:1 LogProb:-15.70288963314114
Palabra:ytzmfb Frec:1 LogProb:-15.70288963314114
Palabra:yu Frec:3 LogProb:-14.70288963314114
Palabra:yuan Frec:1 LogProb:-15.70288963314114
Palabra:yuki Frec:1 LogProb:-15.70288963314114
Palabra:yum Frec:1 LogProb:-15.70288963314114
Palabra:yumiko Frec:1 LogProb:-15.70288963314114
Palabra:yup Frec:1 LogProb:-15.70288963314114
Palabra:yuppies Frec:1 LogProb:-15.70288963314114
Palabra:yut Frec:1 LogProb:-15.70288963314114
Palabra:yuvi Frec:1 LogProb:-15.70288963314114
Palabra:yuxnqlqy Frec:1 LogProb:-15.70288963314114
Palabra:yv Frec:1 LogProb:-15.70288963314114
Palabra:yvlmpepr Frec:1 LogProb:-15.70288963314114
Palabra:yvm Frec:1 LogProb:-15.70288963314114
Palabra:yvtl Frec:1 LogProb:-15.70288963314114
Palabra:yvzvap Frec:1 LogProb:-15.70288963314114
Palabra:yw Frec:2 LogProb:-15.117927132419982
Palabra:ywkeye Frec:1 LogProb:-15.70288963314114
Palabra:ywsvmga Frec:1 LogProb:-15.70288963314114
Palabra:yx Frec:1 LogProb:-15.70288963314114
Palabra:yxa Frec:1 LogProb:-15.70288963314114
Palabra:yxqmo Frec:1 LogProb:-15.70288963314114
Palabra:yxurne Frec:1 LogProb:-15.70288963314114
Palabra:yxv Frec:1 LogProb:-15.70288963314114
Palabra:yy Frec:1 LogProb:-15.70288963314114
Palabra:yyc Frec:1 LogProb:-15.70288963314114
Palabra:yyeso Frec:1 LogProb:-15.70288963314114
Palabra:yyjlukfj Frec:1 LogProb:-15.70288963314114
Palabra:yyqi Frec:1 LogProb:-15.70288963314114
Palabra:yyx Frec:1 LogProb:-15.70288963314114
Palabra:yyzngrbz Frec:1 LogProb:-15.70288963314114
Palabra:yz Frec:1 LogProb:-15.70288963314114
Palabra:yzajvd Frec:1 LogProb:-15.70288963314114
Palabra:yzeci Frec:1 LogProb:-15.70288963314114
Palabra:yzrq Frec:1 LogProb:-15.70288963314114
Palabra:yzs Frec:1 LogProb:-15.70288963314114
Palabra:z Frec:39 LogProb:-11.380961538253779
Palabra:za Frec:1 LogProb:-15.70288963314114
Palabra:zabadani Frec:2 LogProb:-15.117927132419982
Palabra:zach Frec:1 LogProb:-15.70288963314114
Palabra:zack Frec:1 LogProb:-15.70288963314114
Palabra:zar Frec:1 LogProb:-15.70288963314114
Palabra:zarharzar Frec:1 LogProb:-15.70288963314114
Palabra:zarry Frec:2 LogProb:-15.117927132419982
Palabra:zayn Frec:3 LogProb:-14.70288963314114
Palabra:zbhr Frec:1 LogProb:-15.70288963314114
Palabra:zbwar Frec:1 LogProb:-15.70288963314114
Palabra:zc Frec:2 LogProb:-15.117927132419982
Palabra:zcub Frec:1 LogProb:-15.70288963314114
Palabra:zd Frec:1 LogProb:-15.70288963314114
Palabra:zduw Frec:1 LogProb:-15.70288963314114
Palabra:zealand Frec:1 LogProb:-15.70288963314114
Palabra:zeiykzrl Frec:1 LogProb:-15.70288963314114
Palabra:zenit Frec:1 LogProb:-15.70288963314114
Palabra:zero Frec:4 LogProb:-14.380961538253777
Palabra:zeroedge Frec:1 LogProb:-15.70288963314114
Palabra:zeroes Frec:1 LogProb:-15.70288963314114
Palabra:zerohedge Frec:1 LogProb:-15.70288963314114
Palabra:zeros Frec:1 LogProb:-15.70288963314114
Palabra:zey Frec:1 LogProb:-15.70288963314114
Palabra:zfde Frec:1 LogProb:-15.70288963314114
