Numero de documentos del corpus:4654
Numero de palabras del corpus:67361
Palabra:_ Frec:271 LogProb:-8.333665104591756
Palabra:veneto Frec:1 LogProb:-15.421127945842095
Palabra:venezuela Frec:2 LogProb:-14.836165445120939
Palabra:venice Frec:2 LogProb:-14.836165445120939
Palabra:vent Frec:2 LogProb:-14.836165445120939
Palabra:veppeh Frec:1 LogProb:-15.421127945842095
Palabra:vepu Frec:1 LogProb:-15.421127945842095
Palabra:ver Frec:1 LogProb:-15.421127945842095
Palabra:verdict Frec:2 LogProb:-14.836165445120939
Palabra:verhoek Frec:1 LogProb:-15.421127945842095
Palabra:vermont Frec:4 LogProb:-14.099199850954733
Palabra:vern Frec:1 LogProb:-15.421127945842095
Palabra:verses Frec:1 LogProb:-15.421127945842095
Palabra:version Frec:2 LogProb:-14.836165445120939
Palabra:versions Frec:1 LogProb:-15.421127945842095
Palabra:versus Frec:1 LogProb:-15.421127945842095
Palabra:very Frec:19 LogProb:-12.099199850954733
Palabra:vessel Frec:1 LogProb:-15.421127945842095
Palabra:vest Frec:1 LogProb:-15.421127945842095
Palabra:veteran Frec:2 LogProb:-14.836165445120939
Palabra:veterans Frec:3 LogProb:-14.421127945842095
Palabra:vetm Frec:1 LogProb:-15.421127945842095
Palabra:vets Frec:2 LogProb:-14.836165445120939
Palabra:vev Frec:1 LogProb:-15.421127945842095
Palabra:vfm Frec:1 LogProb:-15.421127945842095
Palabra:vfp Frec:1 LogProb:-15.421127945842095
Palabra:vfua Frec:1 LogProb:-15.421127945842095
Palabra:vfyf Frec:1 LogProb:-15.421127945842095
Palabra:vfyz Frec:1 LogProb:-15.421127945842095
Palabra:vg Frec:1 LogProb:-15.421127945842095
Palabra:vgfe Frec:1 LogProb:-15.421127945842095
Palabra:vh Frec:1 LogProb:-15.421127945842095
Palabra:vhbw Frec:1 LogProb:-15.421127945842095
Palabra:vhfn Frec:1 LogProb:-15.421127945842095
Palabra:via Frec:177 LogProb:-8.945394514875698
Palabra:viab Frec:1 LogProb:-15.421127945842095
Palabra:vibrating Frec:1 LogProb:-15.421127945842095
Palabra:vice Frec:2 LogProb:-14.836165445120939
Palabra:vicinity Frec:2 LogProb:-14.836165445120939
Palabra:vict Frec:2 LogProb:-14.836165445120939
Palabra:victim Frec:16 LogProb:-12.333665104591756
Palabra:victims Frec:20 LogProb:-12.028810523063335
Palabra:victoria Frec:1 LogProb:-15.421127945842095
Palabra:victorinox Frec:2 LogProb:-14.836165445120939
Palabra:victory Frec:2 LogProb:-14.836165445120939
Palabra:vid Frec:1 LogProb:-15.421127945842095
Palabra:video Frec:87 LogProb:-9.961696327204798
Palabra:videos Frec:4 LogProb:-14.099199850954733
Palabra:vieoodi Frec:1 LogProb:-15.421127945842095
Palabra:vietnam Frec:7 LogProb:-13.421127945842096
Palabra:vietnamese Frec:2 LogProb:-14.836165445120939
Palabra:view Frec:10 LogProb:-12.961696327204796
Palabra:views Frec:1 LogProb:-15.421127945842095
Palabra:vigilent Frec:1 LogProb:-15.421127945842095
Palabra:vigils Frec:1 LogProb:-15.421127945842095
Palabra:vii Frec:1 LogProb:-15.421127945842095
Palabra:vikings Frec:1 LogProb:-15.421127945842095
Palabra:villa Frec:2 LogProb:-14.836165445120939
Palabra:village Frec:25 LogProb:-11.720688227701002
Palabra:villagers Frec:6 LogProb:-13.61377302378449
Palabra:villages Frec:6 LogProb:-13.61377302378449
Palabra:ville Frec:1 LogProb:-15.421127945842095
Palabra:vincent Frec:1 LogProb:-15.421127945842095
Palabra:vine Frec:1 LogProb:-15.421127945842095
Palabra:vineyards Frec:1 LogProb:-15.421127945842095
Palabra:vintage Frec:1 LogProb:-15.421127945842095
Palabra:vinyl Frec:1 LogProb:-15.421127945842095
Palabra:violations Frec:2 LogProb:-14.836165445120939
Palabra:violence Frec:6 LogProb:-13.61377302378449
Palabra:violent Frec:42 LogProb:-10.994863191139997
Palabra:vip Frec:1 LogProb:-15.421127945842095
Palabra:viqoofv Frec:1 LogProb:-15.421127945842095
Palabra:viral Frec:1 LogProb:-15.421127945842095
Palabra:virg Frec:1 LogProb:-15.421127945842095
Palabra:virgil Frec:3 LogProb:-14.421127945842095
Palabra:virgin Frec:28 LogProb:-11.563146950714524
Palabra:virus Frec:4 LogProb:-14.099199850954733
Palabra:visage Frec:1 LogProb:-15.421127945842095
Palabra:visibility Frec:1 LogProb:-15.421127945842095
Palabra:visible Frec:1 LogProb:-15.421127945842095
Palabra:vision Frec:1 LogProb:-15.421127945842095
Palabra:visit Frec:6 LogProb:-13.61377302378449
Palabra:visited Frec:3 LogProb:-14.421127945842095
Palabra:visits Frec:2 LogProb:-14.836165445120939
Palabra:vista Frec:2 LogProb:-14.836165445120939
Palabra:visting Frec:1 LogProb:-15.421127945842095
Palabra:visualise Frec:1 LogProb:-15.421127945842095
Palabra:vital Frec:1 LogProb:-15.421127945842095
Palabra:vitaly Frec:1 LogProb:-15.421127945842095
Palabra:vitesse Frec:3 LogProb:-14.421127945842095
Palabra:vivid Frec:1 LogProb:-15.421127945842095
Palabra:vjday Frec:1 LogProb:-15.421127945842095
Palabra:vjjj Frec:1 LogProb:-15.421127945842095
Palabra:vjoyg Frec:1 LogProb:-15.421127945842095
Palabra:vk Frec:1 LogProb:-15.421127945842095
Palabra:vkc Frec:1 LogProb:-15.421127945842095
Palabra:vladimir Frec:3 LogProb:-14.421127945842095
Palabra:vlmbbp Frec:1 LogProb:-15.421127945842095
Palabra:vlwwtnr Frec:1 LogProb:-15.421127945842095
Palabra:vm Frec:2 LogProb:-14.836165445120939
Palabra:vmlfoo Frec:1 LogProb:-15.421127945842095
Palabra:vmmf Frec:1 LogProb:-15.421127945842095
Palabra:vms Frec:1 LogProb:-15.421127945842095
Palabra:vmz Frec:1 LogProb:-15.421127945842095
Palabra:vn Frec:1 LogProb:-15.421127945842095
Palabra:vnam Frec:1 LogProb:-15.421127945842095
Palabra:vnhs Frec:1 LogProb:-15.421127945842095
Palabra:vnwqux Frec:1 LogProb:-15.421127945842095
Palabra:vnyks Frec:1 LogProb:-15.421127945842095
Palabra:vo Frec:3 LogProb:-14.421127945842095
Palabra:voc Frec:1 LogProb:-15.421127945842095
Palabra:vods Frec:1 LogProb:-15.421127945842095
Palabra:vofj Frec:1 LogProb:-15.421127945842095
Palabra:voice Frec:2 LogProb:-14.836165445120939
Palabra:voices Frec:1 LogProb:-15.421127945842095
Palabra:volcanic Frec:1 LogProb:-15.421127945842095
Palabra:volcano Frec:30 LogProb:-11.46693163545522
Palabra:volcanoes Frec:2 LogProb:-14.836165445120939
Palabra:volgagrad Frec:1 LogProb:-15.421127945842095
Palabra:volleyball Frec:2 LogProb:-14.836165445120939
Palabra:voltaic Frec:1 LogProb:-15.421127945842095
Palabra:voltaire Frec:1 LogProb:-15.421127945842095
Palabra:voluntary Frec:3 LogProb:-14.421127945842095
Palabra:volunteer Frec:2 LogProb:-14.836165445120939
Palabra:volunteers Frec:2 LogProb:-14.836165445120939
Palabra:volvo Frec:1 LogProb:-15.421127945842095
Palabra:voortrekker Frec:1 LogProb:-15.421127945842095
Palabra:vortex Frec:1 LogProb:-15.421127945842095
Palabra:vosloorus Frec:1 LogProb:-15.421127945842095
Palabra:vote Frec:5 LogProb:-13.836165445120939
Palabra:votejkt Frec:4 LogProb:-14.099199850954733
Palabra:voter Frec:1 LogProb:-15.421127945842095
Palabra:voting Frec:1 LogProb:-15.421127945842095
Palabra:voujeus Frec:1 LogProb:-15.421127945842095
Palabra:vowed Frec:1 LogProb:-15.421127945842095
Palabra:vpaklhvi Frec:1 LogProb:-15.421127945842095
Palabra:vq Frec:1 LogProb:-15.421127945842095
Palabra:vqhfwi Frec:1 LogProb:-15.421127945842095
Palabra:vqxdouvt Frec:1 LogProb:-15.421127945842095
Palabra:vrl Frec:1 LogProb:-15.421127945842095
Palabra:vro Frec:1 LogProb:-15.421127945842095
Palabra:vs Frec:6 LogProb:-13.61377302378449
Palabra:vsg Frec:1 LogProb:-15.421127945842095
Palabra:vsr Frec:1 LogProb:-15.421127945842095
Palabra:vsrt Frec:1 LogProb:-15.421127945842095
Palabra:vt Frec:2 LogProb:-14.836165445120939
Palabra:vtatr Frec:1 LogProb:-15.421127945842095
Palabra:vtbhzg Frec:1 LogProb:-15.421127945842095
Palabra:vtc Frec:1 LogProb:-15.421127945842095
Palabra:vtkdjj Frec:1 LogProb:-15.421127945842095
Palabra:vts Frec:1 LogProb:-15.421127945842095
Palabra:vuf Frec:1 LogProb:-15.421127945842095
Palabra:vujyiz Frec:1 LogProb:-15.421127945842095
Palabra:vulcan Frec:2 LogProb:-14.836165445120939
Palabra:vulnera Frec:1 LogProb:-15.421127945842095
Palabra:vulnerable Frec:5 LogProb:-13.836165445120939
Palabra:vupg Frec:1 LogProb:-15.421127945842095
Palabra:vusqzyqo Frec:1 LogProb:-15.421127945842095
Palabra:vutf Frec:1 LogProb:-15.421127945842095
Palabra:vuxz Frec:1 LogProb:-15.421127945842095
Palabra:vvbisy Frec:1 LogProb:-15.421127945842095
Palabra:vwfelkp Frec:1 LogProb:-15.421127945842095
Palabra:vwr Frec:1 LogProb:-15.421127945842095
Palabra:vxbx Frec:1 LogProb:-15.421127945842095
Palabra:vxq Frec:1 LogProb:-15.421127945842095
Palabra:vy Frec:1 LogProb:-15.421127945842095
Palabra:vygenjuv Frec:1 LogProb:-15.421127945842095
Palabra:vyr Frec:1 LogProb:-15.421127945842095
Palabra:vzjor Frec:1 LogProb:-15.421127945842095
Palabra:vzlrkvk Frec:1 LogProb:-15.421127945842095
Palabra:vzpmfb Frec:1 LogProb:-15.421127945842095
Palabra:vzt Frec:1 LogProb:-15.421127945842095
Palabra:vzyt Frec:1 LogProb:-15.421127945842095
Palabra:w Frec:97 LogProb:-9.806418101726887
Palabra:wa Frec:7 LogProb:-13.421127945842096
Palabra:waar Frec:1 LogProb:-15.421127945842095
Palabra:wackos Frec:1 LogProb:-15.421127945842095
Palabra:wafer Frec:1 LogProb:-15.421127945842095
Palabra:wages Frec:1 LogProb:-15.421127945842095
Palabra:waggon Frec:1 LogProb:-15.421127945842095
Palabra:wagyu Frec:1 LogProb:-15.421127945842095
Palabra:waianapanapa Frec:1 LogProb:-15.421127945842095
Palabra:waige Frec:1 LogProb:-15.421127945842095
Palabra:wails Frec:1 LogProb:-15.421127945842095
Palabra:waimate Frec:5 LogProb:-13.836165445120939
Palabra:waist Frec:1 LogProb:-15.421127945842095
Palabra:wait Frec:10 LogProb:-12.961696327204796
Palabra:waited Frec:1 LogProb:-15.421127945842095
Palabra:waiting Frec:3 LogProb:-14.421127945842095
Palabra:waits Frec:1 LogProb:-15.421127945842095
Palabra:wake Frec:25 LogProb:-11.720688227701002
Palabra:wal Frec:1 LogProb:-15.421127945842095
Palabra:walerga Frec:2 LogProb:-14.836165445120939
Palabra:wales Frec:1 LogProb:-15.421127945842095
Palabra:walk Frec:8 LogProb:-13.251202944399783
Palabra:walked Frec:2 LogProb:-14.836165445120939
Palabra:walker Frec:3 LogProb:-14.421127945842095
Palabra:walking Frec:5 LogProb:-13.836165445120939
Palabra:walkthrough Frec:1 LogProb:-15.421127945842095
Palabra:wall Frec:11 LogProb:-12.836165445120939
Palabra:walls Frec:2 LogProb:-14.836165445120939
Palabra:walmart Frec:4 LogProb:-14.099199850954733
Palabra:walter Frec:1 LogProb:-15.421127945842095
Palabra:walzvjg Frec:1 LogProb:-15.421127945842095
Palabra:wamberal Frec:1 LogProb:-15.421127945842095
Palabra:wanhxuj Frec:1 LogProb:-15.421127945842095
Palabra:wanna Frec:8 LogProb:-13.251202944399783
Palabra:want Frec:16 LogProb:-12.333665104591756
Palabra:wanted Frec:5 LogProb:-13.836165445120939
Palabra:wants Frec:2 LogProb:-14.836165445120939
Palabra:war Frec:76 LogProb:-10.154341405147193
Palabra:warcraft Frec:2 LogProb:-14.836165445120939
Palabra:wardens Frec:1 LogProb:-15.421127945842095
Palabra:warehouse Frec:1 LogProb:-15.421127945842095
Palabra:warfare Frec:3 LogProb:-14.421127945842095
Palabra:warfighting Frec:4 LogProb:-14.099199850954733
Palabra:warlords Frec:1 LogProb:-15.421127945842095
Palabra:warm Frec:1 LogProb:-15.421127945842095
Palabra:warmer Frec:1 LogProb:-15.421127945842095
Palabra:warming Frec:3 LogProb:-14.421127945842095
Palabra:warmth Frec:1 LogProb:-15.421127945842095
Palabra:warn Frec:2 LogProb:-14.836165445120939
Palabra:warne Frec:3 LogProb:-14.421127945842095
Palabra:warned Frec:2 LogProb:-14.836165445120939
Palabra:warnerrobins Frec:1 LogProb:-15.421127945842095
Palabra:warning Frec:49 LogProb:-10.77727175606737
Palabra:warnings Frec:14 LogProb:-12.514237350233577
Palabra:warns Frec:6 LogProb:-13.61377302378449
Palabra:warped Frec:1 LogProb:-15.421127945842095
Palabra:warranted Frec:1 LogProb:-15.421127945842095
Palabra:warrior Frec:2 LogProb:-14.836165445120939
Palabra:wars Frec:4 LogProb:-14.099199850954733
Palabra:warship Frec:6 LogProb:-13.61377302378449
Palabra:wartime Frec:2 LogProb:-14.836165445120939
Palabra:warwick Frec:3 LogProb:-14.421127945842095
Palabra:was Frec:244 LogProb:-8.484490006839524
Palabra:wash Frec:7 LogProb:-13.421127945842096
Palabra:washard Frec:1 LogProb:-15.421127945842095
Palabra:washed Frec:5 LogProb:-13.836165445120939
Palabra:washi Frec:1 LogProb:-15.421127945842095
Palabra:washington Frec:18 LogProb:-12.17320043239851
Palabra:washingtonpost Frec:1 LogProb:-15.421127945842095
Palabra:wasn Frec:8 LogProb:-13.251202944399783
Palabra:wasnt Frec:1 LogProb:-15.421127945842095
Palabra:waste Frec:10 LogProb:-12.961696327204796
Palabra:wasthe Frec:1 LogProb:-15.421127945842095
Palabra:wat Frec:1 LogProb:-15.421127945842095
Palabra:watch Frec:78 LogProb:-10.117347197664992
Palabra:watched Frec:4 LogProb:-14.099199850954733
Palabra:watching Frec:13 LogProb:-12.613773023784493
Palabra:watchmanis Frec:1 LogProb:-15.421127945842095
Palabra:watchthevideo Frec:1 LogProb:-15.421127945842095
Palabra:water Frec:75 LogProb:-10.17320043239851
Palabra:watering Frec:1 LogProb:-15.421127945842095
Palabra:waters Frec:3 LogProb:-14.421127945842095
Palabra:watertown Frec:2 LogProb:-14.836165445120939
Palabra:waterways Frec:2 LogProb:-14.836165445120939
Palabra:wattle Frec:3 LogProb:-14.421127945842095
Palabra:wave Frec:39 LogProb:-11.099199850954733
Palabra:waves Frec:8 LogProb:-13.251202944399783
Palabra:waving Frec:21 LogProb:-11.961696327204798
Palabra:waw Frec:1 LogProb:-15.421127945842095
Palabra:wawildfire Frec:1 LogProb:-15.421127945842095
Palabra:way Frec:28 LogProb:-11.563146950714524
Palabra:wayne Frec:1 LogProb:-15.421127945842095
Palabra:waynerooney_ina Frec:1 LogProb:-15.421127945842095
Palabra:ways Frec:4 LogProb:-14.099199850954733
Palabra:waziristan Frec:1 LogProb:-15.421127945842095
Palabra:wb Frec:3 LogProb:-14.421127945842095
Palabra:wbf Frec:1 LogProb:-15.421127945842095
Palabra:wbgv Frec:1 LogProb:-15.421127945842095
Palabra:wbr Frec:1 LogProb:-15.421127945842095
Palabra:wbxmzmj Frec:1 LogProb:-15.421127945842095
Palabra:wc Frec:1 LogProb:-15.421127945842095
Palabra:wcfgt Frec:1 LogProb:-15.421127945842095
Palabra:wcgqg Frec:1 LogProb:-15.421127945842095
Palabra:wcs Frec:1 LogProb:-15.421127945842095
Palabra:wcwpx Frec:1 LogProb:-15.421127945842095
Palabra:wd Frec:6 LogProb:-13.61377302378449
Palabra:wdfclu Frec:1 LogProb:-15.421127945842095
Palabra:wdhm Frec:1 LogProb:-15.421127945842095
Palabra:wdpp Frec:1 LogProb:-15.421127945842095
Palabra:wdrmtn Frec:1 LogProb:-15.421127945842095
Palabra:wdsu Frec:2 LogProb:-14.836165445120939
Palabra:wdtv Frec:1 LogProb:-15.421127945842095
Palabra:we Frec:169 LogProb:-9.011737009704394
Palabra:weak Frec:2 LogProb:-14.836165445120939
Palabra:weakened Frec:1 LogProb:-15.421127945842095
Palabra:weakening Frec:2 LogProb:-14.836165445120939
Palabra:wealth Frec:3 LogProb:-14.421127945842095
Palabra:weapon Frec:19 LogProb:-12.099199850954733
Palabra:weaponry Frec:1 LogProb:-15.421127945842095
Palabra:weapons Frec:27 LogProb:-11.613773023784493
Palabra:wearing Frec:1 LogProb:-15.421127945842095
Palabra:weather Frec:57 LogProb:-10.563146950714524
Palabra:weatherit Frec:1 LogProb:-15.421127945842095
Palabra:webinar Frec:1 LogProb:-15.421127945842095
Palabra:website Frec:2 LogProb:-14.836165445120939
Palabra:websites Frec:1 LogProb:-15.421127945842095
Palabra:wed Frec:6 LogProb:-13.61377302378449
Palabra:wedding Frec:2 LogProb:-14.836165445120939
Palabra:wedgie Frec:1 LogProb:-15.421127945842095
Palabra:wedn Frec:4 LogProb:-14.099199850954733
Palabra:wednes Frec:1 LogProb:-15.421127945842095
Palabra:wednesday Frec:18 LogProb:-12.17320043239851
Palabra:weed Frec:1 LogProb:-15.421127945842095
Palabra:week Frec:20 LogProb:-12.028810523063335
Palabra:weekend Frec:4 LogProb:-14.099199850954733
Palabra:weeklong Frec:1 LogProb:-15.421127945842095
Palabra:weep Frec:1 LogProb:-15.421127945842095
Palabra:weez Frec:1 LogProb:-15.421127945842095
Palabra:wehe Frec:1 LogProb:-15.421127945842095
Palabra:weighs Frec:1 LogProb:-15.421127945842095
Palabra:weird Frec:4 LogProb:-14.099199850954733
Palabra:weirdos Frec:1 LogProb:-15.421127945842095
Palabra:welcome Frec:4 LogProb:-14.099199850954733
Palabra:welfare Frec:2 LogProb:-14.836165445120939
Palabra:welfareworks Frec:1 LogProb:-15.421127945842095
Palabra:well Frec:16 LogProb:-12.333665104591756
Palabra:wellington Frec:1 LogProb:-15.421127945842095
Palabra:wells Frec:1 LogProb:-15.421127945842095
Palabra:weloveyoulouis Frec:1 LogProb:-15.421127945842095
Palabra:wem Frec:1 LogProb:-15.421127945842095
Palabra:wendell Frec:1 LogProb:-15.421127945842095
Palabra:went Frec:15 LogProb:-12.421127945842096
Palabra:were Frec:120 LogProb:-9.5022647085675
Palabra:weren Frec:1 LogProb:-15.421127945842095
Palabra:werenotgrubervoters Frec:1 LogProb:-15.421127945842095
Palabra:wesley Frec:1 LogProb:-15.421127945842095
Palabra:west Frec:33 LogProb:-11.333665104591756
Palabra:westchester Frec:1 LogProb:-15.421127945842095
Palabra:western Frec:12 LogProb:-12.720688227701002
Palabra:westerncanadadrought Frec:1 LogProb:-15.421127945842095
Palabra:westeros Frec:1 LogProb:-15.421127945842095
Palabra:westminister Frec:1 LogProb:-15.421127945842095
Palabra:weston Frec:2 LogProb:-14.836165445120939
Palabra:weyburn Frec:1 LogProb:-15.421127945842095
Palabra:weymouth Frec:1 LogProb:-15.421127945842095
Palabra:wf Frec:3 LogProb:-14.421127945842095
Palabra:wfgp Frec:1 LogProb:-15.421127945842095
Palabra:wfmc Frec:1 LogProb:-15.421127945842095
Palabra:wfocus Frec:1 LogProb:-15.421127945842095
Palabra:wfp Frec:2 LogProb:-14.836165445120939
Palabra:wfw Frec:1 LogProb:-15.421127945842095
Palabra:wfyge Frec:1 LogProb:-15.421127945842095
Palabra:wg Frec:1 LogProb:-15.421127945842095
Palabra:wgfi Frec:1 LogProb:-15.421127945842095
Palabra:wgp Frec:1 LogProb:-15.421127945842095
Palabra:wgt Frec:1 LogProb:-15.421127945842095
Palabra:wgxra Frec:2 LogProb:-14.836165445120939
Palabra:wh Frec:1 LogProb:-15.421127945842095
Palabra:whack Frec:1 LogProb:-15.421127945842095
Palabra:whag Frec:1 LogProb:-15.421127945842095
Palabra:whale Frec:2 LogProb:-14.836165445120939
Palabra:whales Frec:2 LogProb:-14.836165445120939
Palabra:whao Frec:5 LogProb:-13.836165445120939
Palabra:what Frec:95 LogProb:-9.836165445120939
Palabra:whatever Frec:1 LogProb:-15.421127945842095
Palabra:whats Frec:1 LogProb:-15.421127945842095
Palabra:whdlut Frec:1 LogProb:-15.421127945842095
Palabra:wheel Frec:1 LogProb:-15.421127945842095
Palabra:wheeler Frec:2 LogProb:-14.836165445120939
Palabra:wheelers Frec:1 LogProb:-15.421127945842095
Palabra:when Frec:145 LogProb:-9.231303386962079
Palabra:where Frec:35 LogProb:-11.251202944399783
Palabra:whereas Frec:1 LogProb:-15.421127945842095
Palabra:whether Frec:1 LogProb:-15.421127945842095
Palabra:which Frec:28 LogProb:-11.563146950714524
Palabra:while Frec:31 LogProb:-11.421127945842095
Palabra:whipped Frec:1 LogProb:-15.421127945842095
Palabra:whirlwind Frec:16 LogProb:-12.333665104591756
Palabra:whistle Frec:1 LogProb:-15.421127945842095
Palabra:whitbourne Frec:2 LogProb:-14.836165445120939
Palabra:white Frec:14 LogProb:-12.514237350233577
Palabra:whitehouse Frec:1 LogProb:-15.421127945842095
Palabra:whitewashes Frec:1 LogProb:-15.421127945842095
Palabra:whitner Frec:1 LogProb:-15.421127945842095
Palabra:whnsfib Frec:1 LogProb:-15.421127945842095
Palabra:who Frec:145 LogProb:-9.231303386962079
Palabra:whoa Frec:1 LogProb:-15.421127945842095
Palabra:whole Frec:21 LogProb:-11.961696327204798
Palabra:wholesale Frec:5 LogProb:-13.836165445120939
Palabra:whom Frec:1 LogProb:-15.421127945842095
Palabra:whoo Frec:1 LogProb:-15.421127945842095
Palabra:wht Frec:7 LogProb:-13.421127945842096
Palabra:whts Frec:6 LogProb:-13.61377302378449
Palabra:whxt Frec:1 LogProb:-15.421127945842095
Palabra:why Frec:42 LogProb:-10.994863191139997
Palabra:whz Frec:1 LogProb:-15.421127945842095
Palabra:wi Frec:4 LogProb:-14.099199850954733
Palabra:wicked Frec:3 LogProb:-14.421127945842095
Palabra:wide Frec:1 LogProb:-15.421127945842095
Palabra:widespread Frec:2 LogProb:-14.836165445120939
Palabra:width Frec:1 LogProb:-15.421127945842095
Palabra:wielding Frec:2 LogProb:-14.836165445120939
Palabra:wife Frec:14 LogProb:-12.514237350233577
Palabra:wiimington Frec:1 LogProb:-15.421127945842095
Palabra:wikipedia Frec:1 LogProb:-15.421127945842095
Palabra:wild Frec:57 LogProb:-10.563146950714524
Palabra:wildfire Frec:90 LogProb:-9.913333305643398
Palabra:wildfires Frec:16 LogProb:-12.333665104591756
Palabra:wildflowers Frec:1 LogProb:-15.421127945842095
Palabra:wildhorses Frec:1 LogProb:-15.421127945842095
Palabra:wildlife Frec:2 LogProb:-14.836165445120939
